22 2 -1 18 2
22 3 -1 17 7
22 4 1 7 0
22 5 -1 15 5
22 6 -1 5 2
22 7 -1 13 3
22 8 -1 12 2
22 9 -1 11 1
22 10 1 -1 -1
22 11 1 -1 -1
22 12 -1 -1 -1
22 13 -1 -1 -1
22 14 -1 -1 -1
22 15 -1 -1 -1
22 16 -1 -1 -1
22 17 1 -1 -1
22 18 -1 -1 -1
22 19 -1 -1 -1
22 20 -1 -1 -1
22 21 1 -1 -1
23 0 -1 21 5
23 1 1 -1 -1
23 2 -1 19 3
23 3 -1 18 2
23 5 -1 16 0
23 4 1 7 0
23 6 -1 15 2
23 7 -1 14 5
23 8 -1 13 3
23 10 -1 11 0
23 9 -1 12 3
23 12 -1 -1 -1
23 14 -1 -1 -1
23 13 -1 -1 -1
23 11 1 10 3
23 15 -1 -1 -1
23 16 -1 -1 -1
23 17 -1 -1 -1
23 18 1 -1 -1
23 20 -1 -1 -1
23 19 -1 -1 -1
23 21 1 -1 -1
23 22 -1 -1 -1
24 0 -1 22 0
24 1 -1 -1 -1
24 3 -1 19 3
24 4 -1 18 0
24 5 -1 17 1
24 2 -1 20 6
24 6 -1 16 2
24 8 -1 14 5
24 7 -1 15 4
24 9 -1 13 6
24 10 -1 12 0
24 11 -1 11 0
24 12 -1 -1 -1
24 13 -1 -1 -1
24 14 -1 -1 -1
24 16 -1 -1 -1
24 17 -1 -1 -1
24 19 -1 -1 -1
24 18 -1 -1 -1
24 20 -1 -1 -1
24 15 -1 -1 -1
24 21 -1 -1 -1
24 22 -1 -1 -1
24 23 -1 -1 -1
25 0 -1 23 1
25 1 -1 -1 -1
25 4 -1 19 0
25 3 -1 20 6
25 5 -1 18 4
25 7 -1 16 4
25 8 -1 15 4
25 2 1 9 2
25 10 -1 13 1
25 6 -1 17 3
25 11 -1 12 0
25 9 1 5 1
25 12 1 11 1
25 13 -1 -1 -1
25 14 -1 -1 -1
25 15 1 -1 -1
25 16 -1 -1 -1
25 17 -1 -1 -1
25 18 -1 -1 -1
25 19 -1 -1 -1
25 21 -1 -1 -1
25 22 1 -1 -1
25 20 -1 -1 -1
25 23 -1 -1 -1
25 24 -1 -1 -1
26 0 1 -1 -1
26 1 -1 -1 -1
26 4 -1 20 1
26 9 -1 15 5
26 2 1 10 3
26 6 1 7 0
26 12 1 12 3
26 13 1 -1 -1
26 10 -1 9 4
26 3 1 9 2
26 5 -1 19 9
26 11 -1 13 1
26 8 -1 16 4
26 14 -1 -1 -1
26 15 -1 -1 -1
26 17 -1 -1 -1
26 16 -1 -1 -1
26 18 -1 17 7
26 19 1 -1 -1
26 20 -1 -1 -1
26 21 -1 -1 -1
26 22 1 -1 -1
26 23 1 -1 -1
26 24 -1 -1 -1
26 25 1 -1 -1
27 0 -1 25 2
27 2 -1 23 0
27 1 1 -1 -1
27 7 -1 18 2
27 9 -1 16 0
27 10 -1 15 2
27 12 -1 13 0
27 14 -1 -1 -1
27 4 -1 3 0
27 15 -1 10 0
27 8 -1 17 7
27 11 -1 10 0
27 3 1 11 4
27 16 -1 -1 -1
27 13 1 12 2
27 5 1 9 4
27 17 -1 -1 -1
27 6 1 19 9
27 18 -1 -1 -1
27 19 -1 -1 -1
27 20 1 -1 -1
27 21 1 -1 -1
27 22 -1 -1 -1
27 23 1 -1 -1
27 24 -1 -1 -1
26 7 -1 17 7
27 25 1 -1 -1
27 26 -1 -1 -1
28 0 -1 26 0
28 1 -1 -1 -1
28 2 -1 24 0
28 3 -1 23 0
28 6 -1 20 0
28 9 -1 17 1
28 8 -1 18 2
28 4 -1 22 2
28 10 -1 16 2
28 11 -1 15 2
28 7 -1 19 3
28 12 -1 14 0
28 5 -1 21 5
28 13 -1 13 0
28 14 -1 -1 -1
28 15 -1 -1 -1
28 16 -1 -1 -1
28 17 -1 -1 -1
28 19 -1 -1 -1
28 20 -1 -1 -1
28 18 -1 -1 -1
28 22 -1 -1 -1
28 21 -1 -1 -1
28 23 -1 -1 -1
28 24 -1 -1 -1
28 26 -1 -1 -1
28 27 -1 -1 -1
28 25 -1 -1 -1
29 0 -1 27 1
29 1 -1 -1 -1
29 2 -1 25 1
29 3 -1 24 0
29 5 -1 22 0
29 6 -1 21 0
29 4 -1 23 2
29 12 -1 15 1
29 13 -1 14 0
29 9 -1 18 4
29 11 -1 16 2
29 17 -1 -1 -1
29 8 -1 19 3
29 15 -1 -1 -1
29 10 -1 17 3
29 16 -1 -1 -1
29 7 -1 20 6
29 14 1 13 6
29 19 -1 -1 -1
29 18 -1 -1 -1
29 21 -1 -1 -1
29 22 -1 -1 -1
29 23 -1 -1 -1
29 20 -1 -1 -1
29 24 -1 -1 -1
29 25 -1 -1 -1
29 26 -1 -1 -1
29 27 -1 -1 -1
29 28 -1 -1 -1
30 0 1 -1 -1
30 1 -1 -1 -1
30 3 -1 25 1
30 5 -1 23 1
30 6 -1 22 1
30 13 -1 15 1
30 16 -1 -1 -1
30 4 -1 24 3
30 11 -1 17 3
30 12 1 16 0
30 17 1 16 0
30 9 -1 19 9
30 20 -1 19 9
30 23 -1 -1 -1
30 24 -1 -1 -1
30 10 1 18 4
30 19 1 18 4
30 7 1 12 3
30 25 -1 -1 -1
30 22 1 21 5
30 8 -1 20 6
30 15 -1 13 6
30 26 -1 -1 -1
30 14 -1 13 6
30 2 1 19 3
30 21 -1 -1 -1
30 18 -1 -1 -1
30 27 1 -1 -1
30 28 -1 -1 -1
30 29 1 -1 -1
31 0 -1 29 14
31 1 1 -1 -1
31 14 -1 15 0
31 16 -1 -1 -1
31 11 1 18 0
31 15 1 14 0
31 19 1 18 0
31 4 1 19 9
31 22 1 9 2
31 21 1 9 4
31 25 1 15 4
31 7 1 13 6
31 12 1 17 1
31 20 1 19 9
31 17 1 16 2
31 18 1 17 1
31 24 1 -1 -1
31 13 1 16 2
31 8 1 14 5
31 27 1 -1 -1
31 26 1 -1 -1
31 2 1 18 4
31 3 1 21 5
31 5 1 15 4
31 9 1 9 4
31 23 1 13 6
31 6 1 15 5
31 28 1 -1 -1
31 10 1 9 2
31 29 1 -1 -1
31 30 -1 -1 -1
32 0 -1 30 0
32 1 -1 -1 -1
32 2 -1 28 0
32 7 -1 23 0
32 10 -1 20 0
32 12 -1 18 0
32 14 -1 16 1
32 17 -1 -1 -1
32 19 -1 -1 -1
32 21 -1 -1 -1
32 24 -1 -1 -1
32 29 -1 -1 -1
32 30 -1 -1 -1
32 26 -1 25 2
32 5 -1 25 2
32 31 -1 -1 -1
33 0 -1 31 1
32 13 1 17 3
32 18 1 12 3
33 2 -1 29 0
33 1 -1 -1 -1
33 3 -1 28 0
33 6 -1 25 0
32 28 1 13 1
32 3 1 13 1
33 4 -1 27 0
33 7 -1 24 0
32 20 1 19 0
32 16 -1 15 5
32 11 1 19 0
32 22 -1 21 5
32 23 1 11 4
32 15 -1 15 5
32 8 1 11 4
33 5 -1 26 0
33 8 -1 23 0
32 9 -1 21 5
32 27 -1 26 4
32 4 -1 26 4
33 9 -1 22 0
32 6 -1 5 2
32 25 -1 5 2
33 10 -1 21 0
33 13 -1 18 0
33 12 -1 19 0
33 11 -1 20 0
33 15 -1 16 0
33 17 -1 -1 -1
33 19 -1 -1 -1
33 20 -1 -1 -1
33 21 -1 -1 -1
33 22 -1 -1 -1
33 23 -1 -1 -1
33 24 -1 -1 -1
33 25 -1 -1 -1
33 26 -1 -1 -1
33 27 -1 -1 -1
33 28 -1 -1 -1
33 30 -1 -1 -1
33 31 -1 -1 -1
33 29 -1 -1 -1
33 32 -1 -1 -1
33 16 1 15 5
33 18 -1 13 0
34 0 -1 32 3
34 1 -1 -1 -1
33 14 -1 13 0
34 2 -1 30 1
34 3 -1 29 0
34 4 -1 28 1
34 5 -1 27 1
34 6 -1 26 1
34 7 -1 25 1
34 8 -1 24 0
34 9 -1 23 1
34 10 -1 22 1
34 11 -1 21 0
34 12 -1 20 1
34 13 -1 19 0
34 15 -1 17 1
34 18 -1 -1 -1
34 20 -1 -1 -1
34 21 -1 -1 -1
34 22 -1 -1 -1
34 23 -1 -1 -1
34 24 -1 -1 -1
34 25 -1 -1 -1
34 26 -1 -1 -1
34 27 -1 -1 -1
34 28 -1 -1 -1
34 29 -1 -1 -1
34 30 -1 -1 -1
34 31 -1 -1 -1
34 32 -1 -1 -1
34 16 -1 15 1
34 17 -1 15 1
34 33 -1 -1 -1
35 0 -1 33 16
35 1 -1 -1 -1
34 14 -1 13 1
35 3 -1 30 1
34 19 -1 13 1
35 8 -1 25 1
35 11 -1 22 1
35 13 -1 20 1
35 16 -1 17 0
35 18 -1 -1 -1
35 21 -1 -1 -1
35 23 -1 -1 -1
35 26 -1 -1 -1
35 31 -1 -1 -1
35 2 -1 31 14
35 14 -1 19 2
35 20 -1 19 2
35 32 -1 31 14
35 28 -1 27 4
35 6 -1 27 4
35 4 -1 29 6
35 30 -1 29 6
35 7 1 15 4
35 34 -1 -1 -1
35 33 -1 -1 -1
36 1 -1 -1 -1
35 15 -1 18 4
35 27 1 13 0
35 17 1 16 4
36 0 1 -1 -1
35 24 1 13 0
35 10 1 10 0
35 19 -1 18 4
35 12 -1 11 4
35 22 -1 11 4
35 29 1 13 0
35 9 1 13 6
35 25 1 24 0
35 5 1 13 0
36 16 -1 18 1
36 19 -1 -1 -1
36 23 -1 22 2
36 12 -1 22 2
36 26 -1 25 2
36 33 -1 32 2
36 2 -1 32 2
36 31 -1 30 4
36 29 -1 28 4
36 4 -1 30 4
36 6 -1 28 4
36 9 -1 25 2
37 1 1 -1 -1
36 34 -1 -1 -1
36 35 1 -1 -1
36 10 -1 9 4
36 13 -1 12 2
36 25 -1 9 4
36 24 1 10 0
36 22 -1 12 2
36 11 1 10 0
36 21 -1 20 3
36 14 -1 20 3
36 18 1 17 3
36 32 -1 31 14
36 3 -1 31 14
36 5 -1 29 14
37 0 -1 35 5
36 27 1 15 4
36 8 1 15 4
37 5 -1 30 0
36 17 1 17 3
36 30 -1 29 14
36 15 -1 19 9
36 28 1 13 1
36 20 -1 19 9
36 7 1 13 1
37 7 -1 28 0
37 10 -1 25 0
37 9 -1 26 0
37 17 -1 18 0
37 6 -1 29 2
37 19 -1 -1 -1
37 3 -1 32 2
37 12 -1 23 2
37 24 -1 -1 -1
37 23 -1 22 2
37 26 -1 -1 -1
37 2 -1 33 3
37 27 -1 -1 -1
37 13 -1 22 2
37 29 -1 -1 -1
37 30 -1 -1 -1
37 31 -1 -1 -1
37 33 -1 -1 -1
37 34 -1 -1 -1
37 35 1 -1 -1
37 36 -1 -1 -1
38 0 -1 36 0
38 1 -1 -1 -1
37 11 -1 10 0
37 4 1 3 0
37 32 1 3 0
37 25 -1 10 0
38 5 -1 31 1
37 18 1 17 1
38 7 -1 29 0
38 8 -1 28 0
38 11 -1 25 0
38 10 -1 26 1
38 9 -1 27 1
37 28 1 27 1
37 16 -1 15 2
37 8 1 27 1
37 20 -1 15 2
38 18 -1 18 0
37 21 1 20 1
37 15 1 20 1
38 17 -1 19 0
38 19 -1 -1 -1
38 20 -1 -1 -1
37 22 -1 13 3
38 26 -1 -1 -1
37 14 -1 13 3
38 28 -1 -1 -1
38 27 -1 -1 -1
38 29 -1 -1 -1
38 30 -1 -1 -1
38 32 -1 -1 -1
38 36 -1 -1 -1
38 37 -1 -1 -1
39 1 -1 -1 -1
39 0 -1 37 1
39 4 -1 33 0
39 8 -1 29 0
38 24 -1 23 2
39 11 -1 26 1
38 21 -1 15 5
39 7 -1 30 1
38 35 -1 34 5
38 2 -1 34 5
38 25 -1 24 3
38 31 -1 30 3
38 6 -1 30 3
38 3 -1 33 3
38 34 -1 33 3
38 16 -1 15 5
38 13 -1 23 2
38 12 -1 24 3
38 22 -1 21 5
38 4 -1 32 5
38 15 -1 21 5
38 33 -1 32 5
39 15 -1 22 0
39 18 -1 19 0
39 20 -1 -1 -1
39 21 -1 20 1
39 23 -1 -1 -1
39 17 -1 -1 -1
39 27 -1 -1 -1
39 5 -1 32 3
38 23 -1 13 3
39 30 -1 -1 -1
39 31 -1 -1 -1
38 14 -1 13 3
39 33 -1 -1 -1
39 34 -1 -1 -1
39 37 -1 -1 -1
40 1 -1 -1 -1
40 0 1 -1 -1
39 13 -1 24 3
39 25 -1 24 3
40 4 -1 34 1
40 8 -1 30 1
39 38 -1 -1 -1
39 29 1 13 0
39 3 -1 34 5
40 18 -1 20 1
39 2 1 16 2
39 9 1 14 0
39 36 1 16 2
39 19 1 18 0
39 35 -1 34 5
40 15 -1 23 1
40 21 -1 20 1
40 24 -1 -1 -1
39 26 1 25 2
39 12 1 25 2
39 16 -1 15 4
40 39 1 -1 -1
39 10 -1 27 4
39 28 -1 27 4
39 22 -1 15 4
40 38 -1 -1 -1
40 35 -1 -1 -1
39 24 -1 13 1
39 14 -1 13 1
41 1 1 -1 -1
40 31 -1 -1 -1
41 2 -1 37 0
41 0 -1 39 2
41 9 -1 30 0
39 6 -1 5 0
39 32 -1 5 0
40 33 -1 32 4
40 6 -1 32 4
41 21 -1 20 0
40 2 1 19 3
40 37 1 19 3
41 19 -1 20 0
41 12 -1 27 0
41 31 -1 -1 -1
40 27 -1 26 4
40 12 -1 26 4
40 10 -1 28 4
40 29 -1 28 4
40 11 -1 27 4
40 16 -1 22 5
40 23 -1 22 5
41 28 -1 27 0
40 36 1 13 0
40 28 -1 27 4
40 3 1 13 0
40 9 -1 29 14
40 30 -1 29 14
40 34 -1 33 16
40 19 1 19 9
40 20 1 19 9
40 5 -1 33 16
41 38 -1 -1 -1
40 25 -1 24 7
40 14 -1 24 7
41 39 1 -1 -1
40 32 -1 31 14
40 17 -1 16 4
40 7 -1 31 14
41 40 -1 -1 -1
42 0 -1 40 0
42 1 -1 -1 -1
42 3 -1 37 0
40 13 1 12 3
40 26 1 12 3
40 22 -1 16 4
42 2 -1 38 0
41 23 -1 22 2
41 17 -1 22 2
42 9 -1 31 1
41 7 -1 32 2
41 33 -1 32 2
42 13 -1 27 0
42 19 -1 21 0
42 22 -1 21 0
41 30 -1 29 2
42 21 -1 20 0
41 10 -1 29 2
42 29 -1 -1 -1
42 12 -1 28 1
42 20 -1 20 0
41 11 -1 28 4
41 27 -1 26 4
41 13 -1 26 4
41 29 -1 28 4
42 32 -1 -1 -1
41 36 -1 35 6
41 6 -1 33 4
41 4 -1 35 6
41 35 1 13 1
43 3 -1 38 0
41 5 1 13 1
43 1 -1 -1 -1
41 37 1 13 3
42 28 -1 -1 -1
42 38 -1 -1 -1
41 24 -1 23 8
41 16 -1 23 8
41 3 1 13 3
41 26 -1 25 8
41 14 -1 25 8
43 0 -1 41 1
42 39 -1 -1 -1
41 34 -1 33 4
41 32 -1 31 14
41 8 -1 31 14
42 41 -1 -1 -1
42 40 -1 -1 -1
43 2 -1 39 1
43 5 -1 36 0
41 15 1 24 3
41 25 1 24 3
41 22 -1 17 7
42 24 -1 23 2
43 13 -1 28 1
41 18 -1 17 7
42 17 -1 23 2
42 18 -1 22 2
42 23 -1 22 2
43 27 -1 26 0
43 15 -1 26 0
41 20 1 19 9
42 8 -1 32 2
43 29 -1 -1 -1
42 26 -1 25 2
42 11 -1 29 2
43 19 -1 22 1
42 15 -1 25 2
43 23 -1 22 1
43 22 -1 21 0
43 20 -1 21 0
42 33 -1 32 2
42 30 -1 29 2
43 42 -1 -1 -1
44 1 -1 -1 -1
43 39 -1 -1 -1
43 41 -1 -1 -1
43 37 -1 -1 -1
42 34 -1 33 3
42 7 -1 33 3
43 40 -1 -1 -1
44 3 -1 39 1
42 10 -1 30 3
42 31 -1 30 3
42 35 -1 34 7
42 37 -1 36 9
42 6 -1 34 7
42 4 -1 36 9
42 36 -1 35 5
42 5 -1 35 5
43 9 -1 32 3
44 15 -1 27 1
43 33 -1 32 3
44 28 -1 -1 -1
44 20 -1 22 1
44 5 -1 37 1
43 25 -1 24 3
43 17 -1 24 3
44 23 -1 22 1
43 24 -1 23 2
44 38 -1 -1 -1
44 40 -1 -1 -1
44 42 -1 -1 -1
44 0 1 13 3
42 14 -1 13 3
42 16 -1 15 5
42 25 -1 15 5
43 18 -1 23 2
42 27 -1 13 3
44 43 1 -1 -1
45 1 1 -1 -1
43 11 -1 30 3
43 36 -1 35 2
43 6 -1 35 2
43 31 -1 30 3
43 34 -1 33 3
43 8 -1 33 3
43 4 1 17 1
45 0 -1 43 4
43 7 -1 34 5
45 4 -1 39 0
43 30 -1 29 6
43 10 -1 9 2
43 32 -1 9 2
43 38 1 15 4
43 35 -1 34 5
43 21 1 20 6
45 21 -1 22 0
43 12 -1 29 6
43 26 -1 15 1
43 14 -1 13 3
44 4 -1 38 5
43 16 -1 15 1
44 39 -1 38 5
44 12 -1 30 4
44 31 -1 30 4
45 23 -1 22 0
44 18 -1 24 3
43 28 -1 13 3
44 6 -1 36 3
44 25 -1 24 3
44 37 -1 36 3
45 44 -1 -1 -1
45 40 -1 -1 -1
44 2 1 23 0
44 22 -1 21 5
44 21 -1 21 5
44 10 -1 32 4
44 34 -1 33 16
44 8 -1 34 5
46 0 -1 44 0
44 9 -1 33 16
44 35 -1 34 5
44 41 1 35 5
46 1 -1 -1 -1
44 36 1 15 2
45 43 1 -1 -1
44 33 -1 32 4
44 7 1 15 2
44 27 -1 26 9
46 2 -1 42 0
46 4 -1 40 1
44 17 1 25 0
44 26 1 25 0
44 32 -1 10 3
44 11 -1 10 3
44 16 -1 26 9
44 24 1 23 2
44 30 -1 29 6
44 14 -1 13 6
44 29 -1 13 6
46 17 -1 27 0
44 13 -1 29 6
46 21 -1 23 1
44 19 1 23 2
45 33 -1 32 4
46 19 -1 25 0
45 11 -1 32 4
46 24 -1 -1 -1
46 7 -1 37 0
46 28 -1 -1 -1
46 26 -1 -1 -1
46 38 -1 -1 -1
45 13 -1 30 4
45 35 1 34 7
45 9 1 34 7
45 42 1 13 1
45 2 1 13 1
45 17 -1 26 4
45 27 -1 26 4
45 31 -1 30 4
46 44 -1 -1 -1
45 29 1 13 0
45 15 1 13 0
45 34 -1 33 4
46 45 -1 -1 -1
47 2 -1 43 0
45 22 1 21 5
45 19 -1 18 4
45 37 1 13 3
45 25 -1 18 4
45 41 1 13 3
45 7 1 13 3
47 3 -1 42 0
47 7 -1 38 0
47 0 -1 45 1
45 12 1 31 1
45 32 1 31 1
47 1 -1 -1 -1
46 41 -1 -1 -1
46 43 -1 -1 -1
47 9 -1 36 0
45 28 -1 15 4
45 39 1 23 2
45 36 1 16 2
45 8 1 16 2
47 12 -1 33 0
47 5 -1 40 0
45 5 1 25 0
47 8 -1 37 0
47 19 -1 26 1
45 18 1 25 2
45 24 1 19 9
45 20 1 19 9
45 30 1 29 14
47 17 -1 28 1
47 15 -1 30 0
45 16 -1 15 4
45 14 1 29 14
45 26 1 17 7
47 24 -1 23 0
45 3 1 32 5
47 22 -1 23 0
47 26 -1 25 0
47 27 -1 -1 -1
47 20 -1 25 0
45 10 -1 33 4
47 28 -1 27 0
47 29 -1 -1 -1
47 18 -1 27 0
47 31 -1 -1 -1
47 14 -1 31 0
47 32 -1 31 0
45 6 -1 37 11
46 5 -1 39 2
46 40 -1 39 2
45 38 -1 37 11
47 34 -1 -1 -1
47 38 -1 -1 -1
47 45 -1 -1 -1
47 39 -1 -1 -1
48 1 -1 -1 -1
48 2 -1 44 1
47 46 -1 -1 -1
47 41 -1 -1 -1
47 37 -1 -1 -1
47 43 -1 -1 -1
47 44 -1 -1 -1
48 7 -1 39 1
48 5 -1 41 1
46 18 -1 26 4
46 27 -1 26 4
46 36 -1 35 5
46 34 -1 33 4
46 11 -1 33 4
48 9 -1 37 1
48 29 -1 28 1
46 9 -1 35 5
48 18 -1 28 1
46 42 1 20 1
48 0 -1 46 3
48 3 -1 43 0
46 30 -1 29 14
46 15 -1 29 14
48 15 -1 31 1
46 3 1 32 3
46 13 1 6 0
48 39 -1 38 0
46 31 -1 30 14
46 14 -1 30 14
48 14 -1 32 1
46 33 -1 32 5
48 25 -1 24 0
48 35 -1 34 1
48 22 -1 24 0
46 35 -1 34 7
48 13 -1 33 0
46 37 1 17 3
48 27 -1 26 1
48 34 -1 33 0
46 6 -1 5 2
46 39 -1 5 2
46 8 1 17 3
46 32 1 6 0
48 40 -1 -1 -1
48 23 -1 -1 -1
48 8 -1 38 0
46 29 -1 15 5
48 24 -1 23 0
48 20 -1 26 1
46 12 -1 32 5
48 38 -1 -1 -1
48 32 -1 -1 -1
46 16 -1 15 5
46 25 -1 19 9
46 10 -1 34 7
46 22 1 22 0
48 12 -1 34 1
46 23 1 22 0
48 42 -1 -1 -1
48 33 -1 32 1
48 44 -1 -1 -1
48 45 -1 -1 -1
48 46 -1 -1 -1
48 47 -1 -1 -1
49 1 -1 -1 -1
49 3 -1 44 1
46 20 -1 19 9
49 8 -1 39 1
47 10 -1 35 2
49 26 -1 25 1
47 36 -1 35 2
49 22 -1 25 1
47 13 -1 32 5
47 33 -1 32 5
49 13 -1 34 1
47 23 1 22 2
49 25 -1 24 0
49 23 -1 24 0
49 45 -1 -1 -1
49 40 -1 -1 -1
47 25 1 11 4
47 11 -1 34 7
49 47 -1 -1 -1
47 4 -1 3 0
49 48 -1 -1 -1
49 35 -1 -1 -1
48 11 -1 35 2
49 27 -1 26 0
49 21 -1 26 0
49 6 -1 41 0
47 35 -1 34 7
49 0 -1 47 6
48 10 -1 36 3
47 42 -1 3 0
48 26 -1 25 2
50 1 -1 -1 -1
47 6 1 13 6
47 21 1 9 4
48 36 -1 35 2
47 16 -1 15 0
48 37 -1 36 3
47 40 1 18 4
48 21 -1 25 2
47 30 -1 15 0
49 42 -1 41 0
50 21 -1 27 1
50 23 -1 25 1
48 19 -1 27 4
48 28 -1 27 4
50 26 -1 -1 -1
49 4 -1 43 2
49 2 -1 45 4
50 28 -1 -1 -1
49 44 -1 43 2
48 17 -1 29 6
49 46 -1 45 4
48 30 -1 29 6
48 43 -1 42 9
48 4 -1 42 9
48 41 -1 40 7
48 6 -1 40 7
50 6 -1 42 1
49 33 -1 32 3
49 17 -1 30 4
49 15 -1 32 3
49 31 -1 30 4
49 19 -1 28 4
49 37 -1 36 3
49 29 -1 28 4
49 11 -1 36 3
48 16 1 30 0
50 43 -1 -1 -1
48 31 1 30 0
50 33 -1 32 0
